ServiceNo,Direction,StopSequence,Operator,BusStopCode,Distance,RoadName,Description,Latitude,Longitude,Category,OriginCode,DestinationCode,LoopDesc,AM_Peak_avg,AM_Offpeak_avg,PM_Peak_avg,PM_Offpeak_avg
975,1,17,SMRT,30049,6.4,Old Choa Chu Kang Rd,Home Team Academy,1.37431332163268,103.723836557791,TRUNK,45009,45009,Y,7,9,7,10
975,1,18,SMRT,30039,6.9,Old Choa Chu Kang Rd,Army Logistics Base,1.37432162221947,103.71981883880738,TRUNK,45009,45009,Y,7,9,7,10
975,1,19,SMRT,30029,7.2,Old Choa Chu Kang Rd,Keat Hong Camp,1.37415602765485,103.71709630730658,TRUNK,45009,45009,Y,7,9,7,10
975,1,20,SMRT,30019,7.7,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.37333306785344,103.71365844785454,TRUNK,45009,45009,Y,7,9,7,10
975,1,21,SMRT,31199,8.2,Old Choa Chu Kang Rd,B25 Old Choa Chu Kang Rd,1.37097558139998,103.70931539839594,TRUNK,45009,45009,Y,7,9,7,10
975,1,22,SMRT,31179,9.0,Old Choa Chu Kang Rd,Aft Jln Berseri,1.37234403223499,103.70355081890855,TRUNK,45009,45009,Y,7,9,7,10
975,1,23,SMRT,31169,9.4,Old Choa Chu Kang Rd,Teen Challenge,1.37245094201191,103.7012193702135,TRUNK,45009,45009,Y,7,9,7,10
975,1,24,SMRT,31159,9.8,Old Choa Chu Kang Rd,Bef Lim Chu Kang Rd,1.37336600723318,103.69619726943306,TRUNK,45009,45009,Y,7,9,7,10
975,1,25,SMRT,31061,10.2,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.37594722202959,103.695570278013,TRUNK,45009,45009,Y,7,9,7,10
975,1,26,SMRT,31071,10.5,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.37853314214565,103.69626045229732,TRUNK,45009,45009,Y,7,9,7,10
975,1,27,SMRT,31081,10.8,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.38056264189347,103.69732526991169,TRUNK,45009,45009,Y,7,9,7,10
975,1,28,SMRT,34101,11.3,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683002823,103.69790380001842,TRUNK,45009,45009,Y,7,9,7,10
975,1,29,SMRT,32101,11.4,Lim Chu Kang Rd,Aft Murai Farmway,1.38541382998394,103.69744470002844,TRUNK,45009,45009,Y,7,9,7,10
975,1,30,SMRT,32111,12.9,Lim Chu Kang Rd,Aft LP 93,1.39837200000575,103.69964580001104,TRUNK,45009,45009,Y,7,9,7,10
975,1,31,SMRT,32031,13.4,Lim Chu Kang Rd,Opp Ama Keng Rd,1.40270299424992,103.70078174769526,TRUNK,45009,45009,Y,7,9,7,10
975,1,32,SMRT,32041,13.6,Lim Chu Kang Rd,Opp LP 160,1.40436104392726,103.701661572037,TRUNK,45009,45009,Y,7,9,7,10
975,1,33,SMRT,32051,14.2,Lim Chu Kang Rd,Aft Track 11,1.40929365504034,103.70097942080086,TRUNK,45009,45009,Y,7,9,7,10
975,1,34,SMRT,32061,14.5,Lim Chu Kang Rd,Opp LP 173,1.41146307596912,103.70006004261607,TRUNK,45009,45009,Y,7,9,7,10
975,1,35,SMRT,32071,15.0,Lim Chu Kang Rd,Aft Track 13,1.4160246040166,103.70056776202736,TRUNK,45009,45009,Y,7,9,7,10
975,1,36,SMRT,32081,15.2,Lim Chu Kang Rd,Sg Gedong Camp,1.41744631606558,103.70120361125711,TRUNK,45009,45009,Y,7,9,7,10
975,1,37,SMRT,33011,15.4,Lim Chu Kang Rd,B19 Lim Chu Kang Rd,1.41959108645842,103.70222963088568,TRUNK,45009,45009,Y,7,9,7,10
975,1,38,SMRT,33021,15.7,Lim Chu Kang Rd,Opp Neo Tiew Rd,1.42179012512071,103.70324459408172,TRUNK,45009,45009,Y,7,9,7,10
975,1,39,SMRT,33031,16.0,Lim Chu Kang Rd,Aft Jln Bahtera,1.42397958326967,103.70422572285418,TRUNK,45009,45009,Y,7,9,7,10
975,1,40,SMRT,33041,16.5,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 3,1.42761911626678,103.7059434484918,TRUNK,45009,45009,Y,7,9,7,10
975,1,41,SMRT,33051,16.8,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 3A,1.43024937289974,103.70683437257524,TRUNK,45009,45009,Y,7,9,7,10
975,1,42,SMRT,34011,17.2,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 4,1.43318199595331,103.7078231906078,TRUNK,45009,45009,Y,7,9,7,10
975,1,43,SMRT,34021,17.4,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 5,1.43518649812518,103.70804760933632,TRUNK,45009,45009,Y,7,9,7,10
975,1,44,SMRT,34031,17.7,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 6,1.4376660533385,103.70795650853267,TRUNK,45009,45009,Y,7,9,7,10
975,1,45,SMRT,34041,17.9,Lim Chu Kang Rd,B03 Lim Chu Kang Rd,1.43886508618445,103.70790669860943,TRUNK,45009,45009,Y,7,9,7,10
975,1,46,SMRT,34051,18.2,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.4427555864767,103.70775406469974,TRUNK,45009,45009,Y,7,9,7,10
975,1,47,SMRT,34009,18.4,Lim Chu Kang Rd,Police Coast Guard,1.44482656088302,103.70756734461295,TRUNK,45009,45009,Y,7,9,7,10
975,1,48,SMRT,34059,18.6,Lim Chu Kang Rd,Yishun Dairy Farm,1.44234338763128,103.7078689605441,TRUNK,45009,45009,Y,7,9,7,10
975,1,49,SMRT,34049,18.9,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.43837406233239,103.70802408979873,TRUNK,45009,45009,Y,7,9,7,10
975,1,50,SMRT,34039,19.2,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 6,1.43659170251147,103.70811753153625,TRUNK,45009,45009,Y,7,9,7,10
975,1,51,SMRT,34029,19.4,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,1.43497194397025,103.70818333298028,TRUNK,45009,45009,Y,7,9,7,10
975,1,52,SMRT,34019,19.7,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 4,1.43253416698475,103.70773805599092,TRUNK,45009,45009,Y,7,9,7,10
975,1,53,SMRT,33059,20.1,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3A,1.42935991121752,103.70662973279376,TRUNK,45009,45009,Y,7,9,7,10
975,1,54,SMRT,33049,20.4,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3,1.42621743469097,103.70543799603163,TRUNK,45009,45009,Y,7,9,7,10
975,1,55,SMRT,33039,20.8,Lim Chu Kang Rd,Opp Jln Bahtera,1.42329599233546,103.70408030420536,TRUNK,45009,45009,Y,7,9,7,10
975,1,56,SMRT,33029,21.1,Lim Chu Kang Rd,Aft Neo Tiew Rd,1.42080314827393,103.70292186217569,TRUNK,45009,45009,Y,7,9,7,10
975,1,57,SMRT,33019,21.3,Lim Chu Kang Rd,B20 Lim Chu Kang Rd,1.41920159190274,103.7021565649188,TRUNK,45009,45009,Y,7,9,7,10
975,1,58,SMRT,32089,21.6,Lim Chu Kang Rd,Aft Sg Gedong Camp,1.41681891211204,103.7010851003633,TRUNK,45009,45009,Y,7,9,7,10
975,1,59,SMRT,32079,21.8,Lim Chu Kang Rd,Opp Track 13,1.41512827700833,103.70026822968336,TRUNK,45009,45009,Y,7,9,7,10
975,1,60,SMRT,32069,22.3,Lim Chu Kang Rd,B26 Lim Chu Kang Rd,1.41103257931936,103.7003812106999,TRUNK,45009,45009,Y,7,9,7,10
975,1,61,SMRT,32059,22.5,Lim Chu Kang Rd,Opp Track 11,1.40903140804682,103.70120779053056,TRUNK,45009,45009,Y,7,9,7,10
975,1,62,SMRT,32049,23.0,Lim Chu Kang Rd,Aft LP 161,1.40452254375654,103.70187031633596,TRUNK,45009,45009,Y,7,9,7,10
975,1,63,SMRT,32039,23.2,Lim Chu Kang Rd,Aft Ama Keng Rd,1.40251788786303,103.70081478116067,TRUNK,45009,45009,Y,7,9,7,10
975,1,64,SMRT,32119,23.7,Lim Chu Kang Rd,Aft LP 96,1.39858000001944,103.699882699978,TRUNK,45009,45009,Y,7,9,7,10
975,1,65,SMRT,32109,25.1,Lim Chu Kang Rd,Bef Lor Serambi,1.3857176700282,103.69770270003046,TRUNK,45009,45009,Y,7,9,7,10
975,1,66,SMRT,34109,25.3,Lor Rusuk,Aft Lim Chu Kang Rd,1.38430083002772,103.69811219997104,TRUNK,45009,45009,Y,7,9,7,10
975,1,67,SMRT,31089,25.9,Old Lim Chu Kang Rd,HQ 5th SIB Camp I,1.37992729418245,103.69711516294916,TRUNK,45009,45009,Y,7,9,7,10
975,1,68,SMRT,31079,26.2,Lim Chu Kang Rd,Opp Chinese Cemy Path 11,1.37768611102662,103.69632194402648,TRUNK,45009,45009,Y,7,9,7,10
975,1,69,SMRT,31069,26.5,Lim Chu Kang Rd,Bef Old Choa Chu Kang Rd,1.37493138896603,103.6955061110284,TRUNK,45009,45009,Y,7,9,7,10
975,1,70,SMRT,31151,26.7,Old Choa Chu Kang Rd,Aft Lim Chu Kang Rd,1.37363227377286,103.69596747862988,TRUNK,45009,45009,Y,7,9,7,10
975,1,71,SMRT,31161,27.4,Old Choa Chu Kang Rd,Opp Teen Challenge,1.37253332216297,103.70208763060675,TRUNK,45009,45009,Y,7,9,7,10
975,1,72,SMRT,31171,27.6,Old Choa Chu Kang Rd,Opp Jln Berseri,1.37240788349149,103.70418696765007,TRUNK,45009,45009,Y,7,9,7,10
975,1,73,SMRT,31191,28.3,Old Choa Chu Kang Rd,B26 Old Choa Chu Kang Rd,1.37161444444711,103.70991083335728,TRUNK,45009,45009,Y,7,9,7,10
975,1,74,SMRT,30011,28.8,Old Choa Chu Kang Rd,Tengah Air Base,1.37367799480239,103.71422567942253,TRUNK,45009,45009,Y,7,9,7,10
975,1,75,SMRT,30021,29.1,Old Choa Chu Kang Rd,Opp Keat Hong Camp,1.3744419562273,103.71705234322658,TRUNK,45009,45009,Y,7,9,7,10
975,1,76,SMRT,30031,29.4,Old Choa Chu Kang Rd,Opp Army Logistics Base,1.37461935383489,103.71983865916742,TRUNK,45009,45009,Y,7,9,7,10
975,1,77,SMRT,30041,29.6,Old Choa Chu Kang Rd,Opp Home Team Academy,1.37462014104762,103.72188815233464,TRUNK,45009,45009,Y,7,9,7,10
975,1,78,SMRT,30051,30.0,Old Choa Chu Kang Rd,Aft Track 14,1.37455576936144,103.72537054756133,TRUNK,45009,45009,Y,7,9,7,10
975,1,79,SMRT,30091,30.9,Sg Tengah Rd,Chengtai Nursery,1.37943055556701,103.7308563889232,TRUNK,45009,45009,Y,7,9,7,10
975,1,80,SMRT,30081,31.5,Brickland Rd,Opp Hai Inn See Tp,1.37727684686882,103.73431312110678,TRUNK,45009,45009,Y,7,9,7,10
975,1,81,SMRT,44071,31.8,Choa Chu Kang Ave 3,Blk 464,1.37677726111171,103.73622221734738,TRUNK,45009,45009,Y,7,9,7,10
975,1,82,SMRT,44519,32.3,Choa Chu Kang Ave 3,Blk 402,1.3791475870641,103.73970664823418,TRUNK,45009,45009,Y,7,9,7,10
975,1,83,SMRT,44529,32.6,Choa Chu Kang Ave 3,Blk 410,1.38057038161005,103.7417695571546,TRUNK,45009,45009,Y,7,9,7,10
975,1,84,SMRT,44469,32.9,Choa Chu Kang Way,Blk 414,1.38243888902379,103.74275222200647,TRUNK,45009,45009,Y,7,9,7,10
975,1,85,SMRT,44539,33.4,Choa Chu Kang Ave 4,Lot 1 Shoppers' Mall,1.38463078337388,103.74502387945827,TRUNK,45009,45009,Y,7,9,7,10
975,1,86,SMRT,44399,33.9,Choa Chu Kang Dr,Opp Blk 210,1.38306278590518,103.74851002579776,TRUNK,45009,45009,Y,7,9,7,10
975,1,87,SMRT,44299,34.2,Teck Whye Ave,Cck Polyclinic,1.38177250001353,103.75131333302434,TRUNK,45009,45009,Y,7,9,7,10
975,1,88,SMRT,44289,34.5,Teck Whye Ave,Blk 6,1.38140148022937,103.75380266661918,TRUNK,45009,45009,Y,7,9,7,10
975,1,89,SMRT,44279,34.9,Teck Whye Ave,Blk 157,1.37910867690077,103.75635459940506,TRUNK,45009,45009,Y,7,9,7,10
975,1,90,SMRT,44141,35.3,Choa Chu Kang Rd,Phoenix Stn,1.37835602806756,103.75773677895587,TRUNK,45009,45009,Y,7,9,7,10
975,1,91,SMRT,44251,35.9,Bt Panjang Rd,Blk 604,1.38030076722264,103.76231669235112,TRUNK,45009,45009,Y,7,9,7,10
975,1,92,SMRT,45009,36.6,Petir Rd,BT PANJANG INT,1.37812611932206,103.763286611367,TRUNK,45009,45009,Y,7,9,7,10
975B,1,1,SMRT,44531,0.0,Choa Chu Kang Ave 4,Opp Choa Chu Kang Stn,1.38425405298158,103.74453624872068,TRUNK,44531,33041,N,28,0,18,44
975B,1,2,SMRT,44461,0.3,Choa Chu Kang Way,Blk 352,1.3825705560115,103.7430047219692,TRUNK,44531,33041,N,28,0,18,44
975B,1,3,SMRT,44521,0.5,Choa Chu Kang Ave 3,Blk 280,1.38085185530408,103.74260886969472,TRUNK,44531,33041,N,28,0,18,44
975B,1,4,SMRT,44511,0.8,Choa Chu Kang Ave 3,Blk 289,1.37948507121488,103.7405687719047,TRUNK,44531,33041,N,28,0,18,44
975B,1,5,SMRT,44689,1.1,Choa Chu Kang Ave 3,Sunshine Pl,1.37811000397911,103.73849893266107,TRUNK,44531,33041,N,28,0,18,44
975B,1,6,SMRT,44079,1.4,Choa Chu Kang Ave 3,Opp Blk 464,1.37657500784909,103.73634658951724,TRUNK,44531,33041,N,28,0,18,44
975B,1,7,SMRT,30089,1.7,Brickland Rd,Aft Hai Inn See Tp,1.377159999987,103.73409166698832,TRUNK,44531,33041,N,28,0,18,44
975B,1,8,SMRT,30099,2.2,Sg Tengah Rd,Opp Chengtai Nursery,1.37972159795466,103.73122812228895,TRUNK,44531,33041,N,28,0,18,44
975B,1,9,SMRT,30059,3.0,Old Choa Chu Kang Rd,Opp Track 14,1.37439935176831,103.7261430419814,TRUNK,44531,33041,N,28,0,18,44
975B,1,10,SMRT,30049,3.3,Old Choa Chu Kang Rd,Home Team Academy,1.37431332163268,103.723836557791,TRUNK,44531,33041,N,28,0,18,44
975B,1,11,SMRT,30039,3.8,Old Choa Chu Kang Rd,Army Logistics Base,1.37432162221947,103.71981883880738,TRUNK,44531,33041,N,28,0,18,44
975B,1,12,SMRT,30029,4.1,Old Choa Chu Kang Rd,Keat Hong Camp,1.37415602765485,103.71709630730658,TRUNK,44531,33041,N,28,0,18,44
975B,1,13,SMRT,30019,4.6,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.37333306785344,103.71365844785454,TRUNK,44531,33041,N,28,0,18,44
975B,1,14,SMRT,31199,5.1,Old Choa Chu Kang Rd,B25 Old Choa Chu Kang Rd,1.37097558139998,103.70931539839594,TRUNK,44531,33041,N,28,0,18,44
975B,1,15,SMRT,31179,5.9,Old Choa Chu Kang Rd,Aft Jln Berseri,1.37234403223499,103.70355081890855,TRUNK,44531,33041,N,28,0,18,44
975B,1,16,SMRT,31169,6.3,Old Choa Chu Kang Rd,Teen Challenge,1.37245094201191,103.7012193702135,TRUNK,44531,33041,N,28,0,18,44
975B,1,17,SMRT,31159,6.7,Old Choa Chu Kang Rd,Bef Lim Chu Kang Rd,1.37336600723318,103.69619726943306,TRUNK,44531,33041,N,28,0,18,44
975B,1,18,SMRT,31061,7.1,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.37594722202959,103.695570278013,TRUNK,44531,33041,N,28,0,18,44
975B,1,19,SMRT,31071,7.4,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.37853314214565,103.69626045229732,TRUNK,44531,33041,N,28,0,18,44
975B,1,20,SMRT,31081,7.7,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.38056264189347,103.69732526991169,TRUNK,44531,33041,N,28,0,18,44
975B,1,21,SMRT,34101,8.2,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683002823,103.69790380001842,TRUNK,44531,33041,N,28,0,18,44
975B,1,22,SMRT,32101,8.3,Lim Chu Kang Rd,Aft Murai Farmway,1.38541382998394,103.69744470002844,TRUNK,44531,33041,N,28,0,18,44
975B,1,23,SMRT,32111,9.8,Lim Chu Kang Rd,Aft LP 93,1.39837200000575,103.69964580001104,TRUNK,44531,33041,N,28,0,18,44
975B,1,24,SMRT,32031,10.3,Lim Chu Kang Rd,Opp Ama Keng Rd,1.40270299424992,103.70078174769526,TRUNK,44531,33041,N,28,0,18,44
975B,1,25,SMRT,32041,10.5,Lim Chu Kang Rd,Opp LP 160,1.40436104392726,103.701661572037,TRUNK,44531,33041,N,28,0,18,44
975B,1,26,SMRT,32051,11.1,Lim Chu Kang Rd,Aft Track 11,1.40929365504034,103.70097942080086,TRUNK,44531,33041,N,28,0,18,44
975B,1,27,SMRT,32061,11.4,Lim Chu Kang Rd,Opp LP 173,1.41146307596912,103.70006004261607,TRUNK,44531,33041,N,28,0,18,44
975B,1,28,SMRT,32071,11.9,Lim Chu Kang Rd,Aft Track 13,1.4160246040166,103.70056776202736,TRUNK,44531,33041,N,28,0,18,44
975B,1,29,SMRT,32081,12.1,Lim Chu Kang Rd,Sg Gedong Camp,1.41744631606558,103.70120361125711,TRUNK,44531,33041,N,28,0,18,44
975B,1,30,SMRT,33011,12.3,Lim Chu Kang Rd,B19 Lim Chu Kang Rd,1.41959108645842,103.70222963088568,TRUNK,44531,33041,N,28,0,18,44
975B,1,31,SMRT,33021,12.6,Lim Chu Kang Rd,Opp Neo Tiew Rd,1.42179012512071,103.70324459408172,TRUNK,44531,33041,N,28,0,18,44
975B,1,32,SMRT,33031,12.9,Lim Chu Kang Rd,Aft Jln Bahtera,1.42397958326967,103.70422572285418,TRUNK,44531,33041,N,28,0,18,44
975B,1,33,SMRT,33041,13.4,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 3,1.42761911626678,103.7059434484918,TRUNK,44531,33041,N,28,0,18,44
979,1,1,SMRT,45009,0.0,Petir Rd,BT PANJANG INT,1.37812611932206,103.763286611367,TRUNK,45009,45009,Y,5,6,5,7
979,1,2,SMRT,44259,0.4,Bt Panjang Rd,Blk 183,1.38029564329691,103.76297124601712,TRUNK,45009,45009,Y,5,6,5,7
979,1,3,SMRT,44041,0.8,Woodlands Rd,Ten Mile Junction Stn,1.3809505774787,103.7603697770399,TRUNK,45009,45009,Y,5,6,5,7
979,1,4,SMRT,44051,1.3,Woodlands Rd,Opp Blk 632 CP,1.38440811744123,103.7580197670318,TRUNK,45009,45009,Y,5,6,5,7
979,1,5,SMRT,43991,1.5,Woodlands Rd,OPP BLK 635A,1.386207,103.7565,TRUNK,45009,45009,Y,5,6,5,7
979,1,6,SMRT,44061,1.7,Woodlands Rd,Bef Yew Tee Flyover,1.38792499938306,103.7553863903753,TRUNK,45009,45009,Y,5,6,5,7
979,1,7,SMRT,45011,1.9,Woodlands Rd,Aft Yew Tee Flyover,1.3902154350718,103.75455779683573,TRUNK,45009,45009,Y,5,6,5,7
979,1,8,SMRT,45021,2.3,Woodlands Rd,Heavy Veh Pk,1.39385694401888,103.75383583300304,TRUNK,45009,45009,Y,5,6,5,7
979,1,9,SMRT,45491,2.5,Stagmont Ring,BEF CHOA CHU KANG NTH 5,1.39414432388749,103.75296269916254,TRUNK,45009,45009,Y,5,6,5,7
979,1,10,SMRT,45361,3.0,Choa Chu Kang Nth 5,Opp Blk 765,1.39239930690933,103.7500200571186,TRUNK,45009,45009,Y,5,6,5,7
979,1,11,SMRT,45301,3.4,Choa Chu Kang Nth 5,Blk 708,1.39184565454372,103.7466351417212,TRUNK,45009,45009,Y,5,6,5,7
979,1,12,SMRT,45469,3.7,Choa Chu Kang Nth 5,Blk 532,1.39231423792189,103.74449399998608,TRUNK,45009,45009,Y,5,6,5,7
979,1,13,SMRT,45261,4.1,Choa Chu Kang St 52,Blk 551,1.39431509144869,103.7435570382963,TRUNK,45009,45009,Y,5,6,5,7
979,1,14,SMRT,45271,4.4,Choa Chu Kang St 52,Blk 560,1.39569595459867,103.74526443744904,TRUNK,45009,45009,Y,5,6,5,7
979,1,16,SMRT,45321,4.9,Choa Chu Kang Dr,Yew Tee Stn,1.39740269682477,103.74755489070483,TRUNK,45009,45009,Y,5,6,5,7
979,1,17,SMRT,45389,5.4,Choa Chu Kang Nth 7,Blk 619,1.40063804359533,103.7473817647614,TRUNK,45009,45009,Y,5,6,5,7
979,1,18,SMRT,45401,5.8,Choa Chu Kang Cres,Blk 681,1.40279972616248,103.74594266826703,TRUNK,45009,45009,Y,5,6,5,7
979,1,19,SMRT,45411,6.0,Choa Chu Kang Cres,Opp Blk 670,1.4035145178289,103.74767347957746,TRUNK,45009,45009,Y,5,6,5,7
979,1,20,SMRT,45421,6.3,Choa Chu Kang Cres,Opp Blk 666,1.40274884902867,103.75050925171398,TRUNK,45009,45009,Y,5,6,5,7
979,1,21,SMRT,45439,6.5,Choa Chu Kang Cres,Opp Blk 661,1.40127194398549,103.75115527801049,TRUNK,45009,45009,Y,5,6,5,7
979,1,22,SMRT,45399,6.7,Choa Chu Kang Nth 7,Regent Gr Condo,1.39984083299841,103.74991277803169,TRUNK,45009,45009,Y,5,6,5,7
979,1,23,SMRT,45329,7.2,Choa Chu Kang Dr,Opp Yew Tee Stn,1.39743803967229,103.7478650735721,TRUNK,45009,45009,Y,5,6,5,7
979,1,25,SMRT,45279,7.6,Choa Chu Kang St 52,Blk 563,1.39565860027275,103.74540871067298,TRUNK,45009,45009,Y,5,6,5,7
979,1,26,SMRT,45269,7.9,Choa Chu Kang St 52,Blk 544,1.39436168074215,103.7437310247162,TRUNK,45009,45009,Y,5,6,5,7
979,1,27,SMRT,45461,8.1,Choa Chu Kang Nth 5,Blk 540,1.39267723795995,103.74330600001464,TRUNK,45009,45009,Y,5,6,5,7
979,1,28,SMRT,45309,8.5,Choa Chu Kang Nth 5,Blk 754,1.3919980495631,103.74665022024048,TRUNK,45009,45009,Y,5,6,5,7
979,1,29,SMRT,45369,8.9,Choa Chu Kang Nth 5,Blk 765,1.3925860608387,103.75002597798893,TRUNK,45009,45009,Y,5,6,5,7
979,1,30,SMRT,45489,9.2,Choa Chu Kang Nth 5,BEF CHOA CHU KANG LK,1.3937917601606,103.7519993800878,TRUNK,45009,45009,Y,5,6,5,7
979,1,31,SMRT,45029,9.6,Woodlands Rd,Opp Heavy Veh Pk,1.39303959514259,103.75414864750223,TRUNK,45009,45009,Y,5,6,5,7
979,1,32,SMRT,44999,9.8,Woodlands Rd,Bef Yew Tee Flyover,1.391239722,103.7545111,TRUNK,45009,45009,Y,5,6,5,7
979,1,33,SMRT,45019,10.2,Woodlands Rd,Aft Yew Tee Flyover,1.38829923721056,103.75553944051408,TRUNK,45009,45009,Y,5,6,5,7
979,1,34,SMRT,44069,10.5,Woodlands Rd,Aft KJE Slip Rd,1.38592018696626,103.75717769160772,TRUNK,45009,45009,Y,5,6,5,7
979,1,35,SMRT,44059,10.7,Woodlands Rd,Blk 632 CP,1.38449631673384,103.7581759562914,TRUNK,45009,45009,Y,5,6,5,7
979,1,36,SMRT,44049,11.2,Woodlands Rd,Opp Ten Mile Junction Stn,1.38103523807931,103.7608578414621,TRUNK,45009,45009,Y,5,6,5,7
979,1,37,SMRT,44031,11.6,Upp Bt Timah Rd,Aft Bt Panjang Stn,1.37785685552262,103.76232373807856,TRUNK,45009,45009,Y,5,6,5,7
979,1,38,SMRT,45009,11.8,Petir Rd,BT PANJANG INT,1.37812611932206,103.763286611367,TRUNK,45009,45009,Y,5,6,5,7
97e,1,1,TTS,28009,0.0,Jurong Gateway Rd,Jurong East Temp Int,1.3334081875974,103.74154249246224,EXPRESS,28009,2099,N,12,0,0,0
97e,1,2,TTS,28301,0.3,Jurong Gateway Rd,Blk 131,1.33473899929823,103.74030301599493,EXPRESS,28009,2099,N,12,0,0,0
97e,1,3,TTS,28431,0.6,Jurong East Ctrl,Blk 134,1.33449626498358,103.73881557585636,EXPRESS,28009,2099,N,12,0,0,0
97e,1,4,TTS,28249,0.9,Jurong Town Hall Rd,Jurong East Lib,1.33212287290362,103.73979174224014,EXPRESS,28009,2099,N,12,0,0,0
97e,1,5,TTS,20019,4.3,AYE,Blk 431,1.31357611099308,103.7615108330155,EXPRESS,28009,2099,N,12,0,0,0
97e,1,6,TTS,17149,4.6,AYE,Blk 426,1.31171515103681,103.76346179699716,EXPRESS,28009,2099,N,12,0,0,0
97e,1,7,TTS,17139,5.0,AYE,Aft Clementi Swim Cplx,1.30903304650021,103.7658699915105,EXPRESS,28009,2099,N,12,0,0,0
97e,1,8,TTS,17129,5.6,AYE,Aft NUS High Sch,1.30514136653386,103.76985839745124,EXPRESS,28009,2099,N,12,0,0,0
97e,1,9,TTS,18049,8.8,AYE,Opp Normanton Pk,1.29018147748939,103.79208093037772,EXPRESS,28009,2099,N,12,0,0,0
97e,1,10,TTS,15059,11.1,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056,EXPRESS,28009,2099,N,12,0,0,0
97e,1,11,TTS,15049,11.4,Alexandra Rd,Bef PSA Bldg,1.274590541032,103.80216344738956,EXPRESS,28009,2099,N,12,0,0,0
97e,1,12,TTS,14169,12.5,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496,EXPRESS,28009,2099,N,12,0,0,0
97e,1,13,TTS,14129,13.9,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114,EXPRESS,28009,2099,N,12,0,0,0
97e,1,14,TTS,14119,14.2,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663,EXPRESS,28009,2099,N,12,0,0,0
97e,1,15,TTS,14069,16.2,Keppel Rd,Former Railway Stn,1.272538056,103.8364069,EXPRESS,28009,2099,N,12,0,0,0
97e,1,16,TTS,5641,16.7,Keppel Rd,Customs Port Br HQ,1.27272393115133,103.84140618785226,EXPRESS,28009,2099,N,12,0,0,0
97e,1,17,TTS,3222,17.1,Anson Rd,Hub Synergy Pt,1.27397836925637,103.84489562922414,EXPRESS,28009,2099,N,12,0,0,0
97e,1,18,TTS,3111,17.8,Robinson Rd,Aft Capital Twr,1.2778259536079,103.8481011719729,EXPRESS,28009,2099,N,12,0,0,0
97e,1,19,TTS,3071,18.1,Robinson Rd,OPP SO SOFITEL S'PORE,1.27990609626764,103.8494003042448,EXPRESS,28009,2099,N,12,0,0,0
97e,1,20,TTS,3381,18.7,Marina Blvd,The Sail,1.28162601329006,103.85306513725683,EXPRESS,28009,2099,N,12,0,0,0
97e,1,21,TTS,3391,18.9,Marina Blvd,Marina Bay Financial Ctr,1.28037660340352,103.85498006767988,EXPRESS,28009,2099,N,12,0,0,0
97e,1,22,TTS,3511,19.6,Bayfront Ave,Aft Bayfront Stn Exit E,1.28194779470571,103.85897064872482,EXPRESS,28009,2099,N,12,0,0,0
97e,1,23,TTS,3501,20.0,Bayfront Ave,Marina Bay Sands Theatre,1.28500467671367,103.8606110538643,EXPRESS,28009,2099,N,12,0,0,0
97e,1,24,TTS,2169,20.9,Temasek Ave,Promenade Stn Exit B,1.29333836780589,103.86070849052751,EXPRESS,28009,2099,N,12,0,0,0
97e,1,25,TTS,2159,21.2,Temasek Blvd,Opp Suntec Convention Ctr,1.29360811227161,103.85840672828635,EXPRESS,28009,2099,N,12,0,0,0
97e,1,26,TTS,2089,21.5,Raffles Blvd,Pan Pacific Hotel,1.29152694444975,103.8592061110504,EXPRESS,28009,2099,N,12,0,0,0
97e,1,27,TTS,2099,21.8,Raffles Blvd,Marina Ctr Ter,1.29147264805943,103.8614855838078,EXPRESS,28009,2099,N,12,0,0,0
